date,close,log_ret,rv_5,rv_10,rv_20,rv_60,target
2024-05-13,3.444,-0.000870700969244032,0.1269428036265059,0.16087554381244623,0.18126530007468356,0.17994794613099685,0.12244287665333403
2024-05-14,3.438,-0.0017436796048268398,0.12819920653742117,0.16483158145802854,0.18158671676931937,0.17991378884757334,0.12244702673783055
2024-05-15,3.412,-0.007591277331224867,0.12306448849988329,0.1586545895067021,0.1805108421064293,0.16326906217978046,0.11991387271380335
2024-05-16,3.424,0.003510828650063021,0.07796345022401069,0.14099308590302786,0.15724360517051286,0.1621971194876799,0.12228955299852598
2024-05-17,3.465,0.011903174362370905,0.1384326819441094,0.15003020565857353,0.15501368223176007,0.16366824604508176,0.10726997072864644
2024-05-20,3.473,0.0023061411200703645,0.1370824766844833,0.12520932336743096,0.14636523190539377,0.1627507210192713,0.1081021312962399
2024-05-21,3.461,-0.003461209108729775,0.14170098611243187,0.12815969699271004,0.14816455632375586,0.16309810968160923,0.10799044150250184
2024-05-22,3.469,0.002308803334405533,0.10539917574652118,0.11271286339232743,0.14109314226337016,0.15953034043775383,0.10832957380331394
2024-05-23,3.432,-0.010723186361896788,0.15933245842835958,0.11947365575117502,0.1506179235205799,0.1612311642057141,0.10154383649932638
2024-05-24,3.391,-0.012018318482214284,0.13127256831463924,0.1381595445103891,0.1569732371212084,0.16431821544694003,0.09219040296354296
2024-05-27,3.421,0.00880804285196609,0.16786363297771698,0.15201853656375255,0.15966857331165354,0.1630116016558031,0.08169082110332475
2024-05-28,3.398,-0.006745882745727258,0.17097362545407388,0.15639226567781114,0.16360136568042571,0.1614292936183035,0.08709498085369494
2024-05-29,3.399,0.00029424746423874687,0.16531361214003784,0.15040371473777345,0.15155912054913834,0.1587518599998668,0.08836567425943732
2024-05-30,3.385,-0.0041273643497407005,0.15001401691875796,0.1494628771796957,0.14239502661709394,0.15400418912462535,0.08944757820454158
2024-05-31,3.371,-0.00414447011231462,0.11714497819459348,0.12146647786948779,0.1416983256336993,0.15318581754286614,0.09209263214490594
2024-06-03,3.376,0.0014821404817869789,0.06544357240055866,0.12017044679393264,0.1253340867728478,0.1531867752496871,0.09129246349773501
2024-06-04,3.401,0.0073779292913476405,0.09101127594240455,0.1348208330049559,0.13014325364004825,0.15276982486079427,0.08239027643191128
2024-06-05,3.388,-0.0038297292352503726,0.09713884084812899,0.13240747020603372,0.12617328249725068,0.15270648088115266,0.08280521276435598
2024-06-06,3.388,0.0,0.08977156633997141,0.1202373550593896,0.11700148659562878,0.15196528340120893,0.08354827515674637
2024-06-07,3.365,-0.006811813693116691,0.10335396882188139,0.1044795166433886,0.11951922569750272,0.15284074377684467,0.08423982550103798
2024-06-11,3.34,-0.007457156108082163,0.11625955781872238,0.08908702134624633,0.12244287665333403,0.149799719837943,0.09875254746007789
2024-06-12,3.336,-0.0011983224921087556,0.06310267211793465,0.08427682605393909,0.12244702673783055,0.1497650061038052,0.09889544243724789
2024-06-13,3.323,-0.0039044951240430727,0.06310269712346728,0.08377776261615882,0.11991387271380335,0.14929130904886673,0.11767507600661407
2024-06-14,3.343,0.006000618065504272,0.10417941398207635,0.0960718734828047,0.12228955299852598,0.149753814072287,0.1152396016280086
2024-06-17,3.333,-0.00299580811235883,0.09505194022563558,0.09491128111671361,0.10726997072864644,0.1497809190649693,0.11520341162634701
2024-06-18,3.344,0.0032948958968524846,0.08118668020182432,0.09753310729796023,0.1081021312962399,0.14821193063438587,0.11905652018324017
2024-06-19,3.334,-0.0029949108938529044,0.08543003384846881,0.08019488782433913,0.10799044150250184,0.1474489598820334,0.11847399603258289
2024-06-20,3.311,-0.006922525763493129,0.1002382620241138,0.08509966977967114,0.10832957380331394,0.1483740778246182,0.11669463807306041
2024-06-21,3.305,-0.0018137852614595533,0.07011364962141152,0.08380820129916586,0.10154383649932638,0.14842206011191178,0.11874736591657964
2024-06-24,3.288,-0.005156996109716176,0.07440886584584802,0.08088496496464753,0.09219040296354296,0.14722029847301682,0.1231389812149861
2024-06-25,3.267,-0.006407344575000323,0.041957819482370665,0.07838832681974833,0.08169082110332475,0.14738808361565442,0.15262029106564093
2024-06-26,3.288,0.006407344575000254,0.1052114884752128,0.09423450150078116,0.08709498085369494,0.14804134474141814,0.15290709273266906
2024-06-27,3.269,-0.005795349451859841,0.10153705108692286,0.0968875237364842,0.08836567425943732,0.14598709061246587,0.15315080784138493
2024-06-28,3.276,0.0021390382487492207,0.10947058797572044,0.0868263018573739,0.08944757820454158,0.1455059702823349,0.1542719019254018
2024-07-01,3.29,0.004264398786457518,0.11237104121120274,0.09429094587177336,0.09209263214490594,0.1453919233872583,0.1548966087515388
2024-07-02,3.285,-0.0015209128407066201,0.09245501784998604,0.08912367660661279,0.09129246349773501,0.1386571416097635,0.1572797292807588
2024-07-03,3.279,-0.001828154074062701,0.0743005317837295,0.08875670333701471,0.08239027643191128,0.13848122653261208,0.1890918788382046
2024-07-04,3.264,-0.0045850607606507075,0.0668469908581171,0.08414323334421395,0.08280521276435598,0.13855398722358167,0.19101802122879163
2024-07-05,3.247,-0.005221943981151601,0.07168791598304973,0.08723664614224921,0.08354827515674637,0.13752885032941684,0.19572962795900936
2024-07-08,3.223,-0.00741889028740815,0.0471092821167013,0.0917511606910417,0.08423982550103798,0.13858627908312354,0.2000627254595575
2024-07-09,3.26,0.011414592545315527,0.1433809542811124,0.11677157748203873,0.09875254746007789,0.14034936087012742,0.19292313885043041
2024-07-10,3.252,-0.002457003693052103,0.14360162153580583,0.10836312560056859,0.09889544243724789,0.14045410049333554,0.19288736320410685
2024-07-11,3.298,0.014046032451843141,0.18972017041659797,0.13622373492343876,0.11767507600661407,0.14312768597616127,0.18115013789156786
2024-07-12,3.308,0.0030275530240377107,0.17314613966677198,0.13666099215374367,0.1152396016280086,0.13233678566505522,0.18013635970057704
2024-07-15,3.315,0.0021138464763809706,0.13126479251482046,0.13516930170307548,0.11520341162634701,0.13024395496540558,0.17925180225247456
2024-07-16,3.34,0.007513183350783192,0.11925685655602777,0.13993035166409257,0.11905652018324017,0.12699483307908738,0.17486763335069577
2024-07-17,3.345,0.0014958865915829297,0.10046133051802467,0.1379971899309676,0.11847399603258289,0.12697078588062988,0.17526791124698368
2024-07-18,3.366,0.006258402188422466,0.05071211237042355,0.13247455306546804,0.11669463807306041,0.12612732667696305,0.18250547147330182
2024-07-19,3.389,0.0068097968562998755,0.05374312948140744,0.12138444035076798,0.11874736591657964,0.1270193344242383,0.1782587242708006
2024-07-22,3.36,-0.008593918649801371,0.12877156633617645,0.1260936404269134,0.1231389812149861,0.1274383186607137,0.1778989081139088
2024-07-23,3.29,-0.021053409197832267,0.22592776752572827,0.18782768940005995,0.15262029106564093,0.1375426139863099,0.15745925313971443
2024-07-24,3.268,-0.006709387779524147,0.22181262436057914,0.192620550183664,0.15290709273266906,0.13828526615108067,0.1564198082166616
2024-07-25,3.248,-0.00613875469832479,0.18900447350694255,0.17257155167335558,0.15315080784138493,0.1336515829352898,0.15513377088582095
2024-07-26,3.263,0.004607595311751929,0.17456065379633354,0.17451606800343883,0.1542719019254018,0.13011715951938627,0.1549923686557133
2024-07-29,3.243,-0.006148190286002622,0.1745119978197751,0.1749655267768415,0.1548966087515388,0.1303188451008665,0.15352629043590285
2024-07-30,3.22,-0.0071174677688638785,0.09547008901513106,0.16402485032166828,0.1572797292807588,0.12539502672499703,0.1523427293024429
2024-07-31,3.297,0.023631604533277038,0.2509623624524039,0.232473745971773,0.1890918788382046,0.13939823236880444,0.106842289877071
2024-08-01,3.272,-0.007611545349093538,0.255470906002349,0.22890816161091837,0.19101802122879163,0.13911865665366344,0.10429267997105393
2024-08-02,3.236,-0.01106341954425522,0.27244492932520886,0.2237868070610065,0.19572962795900936,0.13870185061736132,0.11778821328781275
2024-08-05,3.197,-0.012125129118540941,0.2858807240716303,0.22731909336907988,0.2000627254595575,0.14129762438396412,0.13319840412136713
2024-08-06,3.197,0.0,0.28265175308195867,0.200978029216934,0.19292313885043041,0.14132858556362368,0.13486269958708655
2024-08-07,3.19,-0.0021919532809512032,0.10219966652895036,0.19932209710520843,0.19288736320410685,0.14134278634255487,0.1369989324399818
2024-08-08,3.194,0.0012531329960674502,0.12059121387964372,0.19872459266082626,0.18115013789156786,0.14056839333020651,0.13741116423368765
2024-08-09,3.182,-0.003764119877225591,0.10060794467037623,0.1943769966650094,0.18013635970057704,0.1402368201909412,0.14108692421592697
2024-08-12,3.178,-0.0012578618010708929,0.037020765284175576,0.19290845598519055,0.17925180225247456,0.13631885544030814,0.14995247416511817
2024-08-13,3.183,0.0015720801854315332,0.043508484679927,0.190736014922596,0.17486763335069577,0.13620600215136597,0.1493711397596904
2024-08-14,3.159,-0.007568626480007617,0.07275214934647181,0.09582478952216525,0.17526791124698368,0.13695529260577718,0.1473709821055959
2024-08-15,3.197,0.011957348257756302,0.14114045689071153,0.13365998861189926,0.18250547147330182,0.14064267945529665,0.13368133615306085
2024-08-16,3.199,0.000625390889676591,0.13476416642736133,0.12067008655253389,0.1782587242708006,0.13874160935607902,0.13318113322668
2024-08-19,3.208,0.002809429036887162,0.13283184571189083,0.09699184742052264,0.1778989081139088,0.13637006864560944,0.13361109511207694
2024-08-20,3.192,-0.0050000104167057515,0.1454840658377061,0.10227034559790124,0.15745925313971443,0.13451348449887152,0.14230271362414315
2024-08-21,3.177,-0.004710324300183241,0.1323606534807441,0.10538732104255087,0.1564198082166616,0.1340830606986607,0.14347011204780108
2024-08-22,3.168,-0.002836881335199615,0.0654272167212858,0.10566870700467323,0.15513377088582095,0.1341010306362122,0.1448018152719067
2024-08-23,3.182,0.004409455963415607,0.08376453749510207,0.10793857075049873,0.1549923686557133,0.13458963484960296,0.2484121846782406
2024-08-26,3.183,0.0003142183843605118,0.07554055962041901,0.10761295706014307,0.15352629043590285,0.13440063577375777,0.25547448313172016
2024-08-27,3.166,-0.005355186841135371,0.07706010874863095,0.11196914334766861,0.1523427293024429,0.1346908490662791,0.32633382376346876
2024-08-28,3.146,-0.006337156822734289,0.08393029593802287,0.10904097323894567,0.106842289877071,0.13361244401297118,0.4126594400450238
2024-08-29,3.136,-0.0031837021479245793,0.08431196308588411,0.07117770231132703,0.10429267997105393,0.13354622835348834,0.5525695960642057
2024-08-30,3.181,0.01424751027884571,0.1604260607360253,0.12107375945773824,0.11778821328781275,0.13891201118663277,0.5683562552152942
2024-09-02,3.121,-0.01904214947836469,0.22749791375141423,0.16157889644987483,0.13319840412136713,0.1451836450143616,0.7310302502103923
2024-09-03,3.133,0.003837548681412233,0.23566970163608306,0.1653638515131195,0.13486269958708655,0.14487078798983516,0.7310095281007924
2024-09-04,3.112,-0.006725405653909487,0.23632974855533265,0.1672075357305652,0.1369989324399818,0.14554177840066704,0.7467212787293321
2024-09-05,3.119,0.0022468313095210194,0.23875328113516356,0.1690688790310442,0.13741116423368765,0.14561454170979626,0.7465450799342024
2024-09-06,3.091,-0.009017774475686932,0.17721881747902068,0.1693070366338271,0.14108692421592697,0.14582335510210145,0.7610759393882531
2024-09-09,3.05,-0.013353072530659132,0.14127402900859495,0.17865611820867522,0.14995247416511817,0.14877347089737825,0.757819725708989
2024-09-10,3.05,0.0,0.1229735083102314,0.18025712618994263,0.1493711397596904,0.14834074029510508,0.7623026049470575
2024-09-11,3.043,-0.0022977197044860686,0.12433130121023232,0.17954075705985897,0.1473709821055959,0.14830821956421888,0.7723730344576164
2024-09-12,3.032,-0.003621403134708839,0.10374651329800147,0.17954588579419992,0.13368133615306085,0.14778716254180146,0.7711944601225639
2024-09-13,3.017,-0.004959507603201211,0.09735115833988206,0.13509835357094765,0.13318113322668,0.1480362653464208,0.7681143648908648
2024-09-18,3.027,0.0033090698626576536,0.06226073483581557,0.10751897718594207,0.13361109511207694,0.14822190834830895,0.767989309863365
2024-09-19,3.054,0.00888017675685895,0.1099385932117686,0.12372907842870494,0.14230271362414315,0.1498006748990828,0.774467508077208
2024-09-20,3.063,0.002942621054197578,0.10790283955372448,0.12429530154415724,0.14347011204780108,0.1489645073832614,0.7738001121264001
2024-09-23,3.072,0.0029339874347875704,0.09423431437772854,0.12522077876191076,0.1448018152719067,0.1488477228799842,0.7741015643122484
2024-09-24,3.216,0.0458095360312942,0.35608811007264557,0.3033971273331001,0.2484121846782406,0.1883421640113834,0.7620446652809773
2024-09-25,3.263,0.014508666294463452,0.3414782252449525,0.2850408427953856,0.25547448313172016,0.1915483047161571,0.7659280840998032
2024-09-26,3.429,0.049621655869599615,0.4383644556797755,0.37941074032082767,0.32633382376346876,0.22743481178055272,0.7419521523406784
2024-09-27,3.658,0.06464787648789072,0.4923459058051205,0.48110078038144316,0.4126594400450238,0.2766178819739191,0.6910901703117094
2024-09-30,4.022,0.09486274138178645,0.5593631053678653,0.6399277872132996,0.5525695960642057,0.3588816019678086,0.5538933226398067
2024-10-08,4.201,0.04354330083678466,0.5626757683944256,0.6039057943201293,0.5683562552152942,0.3714993234942352,0.5316145142298422
2024-10-09,3.811,-0.0974309702955218,1.4235843550950762,0.9892416168869824,0.7310302502103923,0.44759782952128924,0.32402353980779286
2024-10-10,3.875,0.01665404091358726,1.4121575460128009,0.9858404633686323,0.7310095281007924,0.44840799416204846,0.3485148832829074
2024-10-11,3.766,-0.028532232570349644,1.3944625693481842,1.0302003026584452,0.7467212787293321,0.4548932273790012,0.328487402709482
2024-10-14,3.829,0.01659024226019679,1.0582088493969568,1.0239545717813827,0.7465450799342024,0.45533767070148,0.3228683149799657
2024-10-15,3.72,-0.028880004210102245,0.8928519924062013,1.052627165657328,0.7610759393882531,0.46185801752488653,0.2983464133930553
2024-10-16,3.695,-0.006743113884890197,0.4330456172438648,1.0604690936139718,0.757819725708989,0.46235568399839905,0.29530932956901856
2024-10-17,3.652,-0.01170559166744302,0.3578380295683445,1.0377310735629632,0.7623026049470575,0.4633176576044675,0.30274951589527965
2024-10-18,3.805,0.04104102858092714,0.5192651855168879,0.9927258503536324,0.7723730344576164,0.4734766534796031,0.2643051209764158
2024-10-21,3.805,0.0,0.4957182951782625,0.7838159919542949,0.7711944601225639,0.47339210440729956,0.2651462786400542
2024-10-22,3.829,0.006287681181508219,0.39841777080074536,0.7188098370568161,0.7681143648908648,0.47336133150837434,0.2647183350583588
2024-10-23,3.844,0.003909818612888593,0.3777326549385331,0.408516002398842,0.767989309863365,0.4726285529933162,0.26442726755961554
2024-10-24,3.8,-0.011512424375706033,0.37681997525393995,0.39970528031782837,0.774467508077208,0.47029926983511866,0.2591665468718358
2024-10-25,3.829,0.007602605762817386,0.14713625311384204,0.3598965889271472,0.7738001121264001,0.4699085451160271,0.2914472115482377
2024-10-28,3.835,0.001565762324061915,0.1465220174898259,0.34578739060385255,0.7741015643122484,0.46940201468000003,0.2918550180261448
2024-10-29,3.802,-0.008642190752982032,0.15775957360821458,0.29471055232701876,0.7620446652809773,0.47021779966537813,0.290125319940799
2024-10-30,3.76,-0.01110828666443433,0.1635777773867864,0.3011798259343948,0.7659280840998032,0.47094387781281194,0.29656342857975027
2024-10-31,3.76,0.0,0.1467283433033866,0.28799468511781534,0.7419521523406784,0.470374756614076,0.29849210462827147
2024-11-01,3.768,0.0021253993123135366,0.11833911815282502,0.13368311097337884,0.6910901703117094,0.4674028345558723,0.30247466863860256
2024-11-04,3.821,0.013967811750646352,0.18985755414178568,0.1615530494261666,0.5538933226398067,0.46762350415780934,0.29827779634064244
2024-11-05,3.926,0.027108927389506446,0.27881186751631903,0.227669084477145,0.5316145142298422,0.4702017418433907,0.27241043857263025
2024-11-06,3.9,-0.006644542718668613,0.2547792366378767,0.23386682658985697,0.32402353980779286,0.46928855200581815,0.272026003026846
2024-11-07,4.037,0.03452528873520303,0.3253601680562759,0.28924778535459184,0.3485148832829074,0.47546601261497246,0.2193956963013481
2024-11-08,3.983,-0.013466537671296503,0.397507169467563,0.3117912323237741,0.328487402709482,0.4771680925331689,0.22450572121151582
2024-11-11,4.004,0.00525855725346683,0.3987329829888654,0.31144729623091927,0.3228683149799657,0.47714328114530413,0.222356054504196
2024-11-12,3.958,-0.011555014272600054,0.3779556149097468,0.3168119256482593,0.2983464133930553,0.47828958303305874,0.2220205587320958
2024-11-13,3.984,0.0065474925419778535,0.3683053136174594,0.3001353669227491,0.29530932956901856,0.478182819915961,0.21941167497302647
2024-11-14,3.913,-0.017981996494076388,0.2165874380121984,0.33215023895383117,0.30274951589527965,0.48116103467200044,0.2122976913594044
2024-11-15,3.844,-0.017790852120229357,0.23233312992789462,0.35750739022916683,0.2643051209764158,0.4832640425699719,0.22596670232287575
2024-11-18,3.827,-0.004432284664480849,0.1974069238189611,0.34971861442808033,0.2651462786400542,0.48313223347801826,0.22674756036268237
2024-11-19,3.847,0.005212417326592771,0.22760682558173545,0.3032080916374938,0.2647183350583588,0.4831253538469416,0.22583222852914733
2024-11-20,3.857,0.0025960554559327238,0.21004869779096424,0.30264702536441734,0.26442726755961554,0.4831263640590886,0.22649267219791175
2024-11-21,3.862,0.001295504780231823,0.17544468063300556,0.18935357258898874,0.2591665468718358,0.482725108452998,0.22653964171229155
2024-11-22,3.742,-0.031564956154424874,0.28767566936148636,0.24713050743735254,0.2914472115482377,0.4899294983264893,0.1794594352076931
2024-11-25,3.72,-0.005896559566842656,0.2875081077763665,0.2349683403315203,0.2918550180261448,0.4902025448482726,0.17686934848637795
2024-11-26,3.712,-0.0021528533611010897,0.2683117613493305,0.2350218505056728,0.290125319940799,0.4903262640127791,0.18224010091922233
2024-11-27,3.776,0.01709443335930004,0.33631717512403875,0.2653037407995193,0.29656342857975027,0.49159424364936566,0.1690056236086936
2024-11-28,3.747,-0.007709728471703877,0.33154748853924115,0.2524335720897433,0.29849210462827147,0.4918715134418328,0.16437927605379338
2024-11-29,3.79,0.011410499282784797,0.21118822025131662,0.25094971051725945,0.30247466863860256,0.4917779011569562,0.1586103819825086
2024-12-02,3.82,0.007884403524148835,0.19293277938756156,0.2559262698996766,0.29827779634064244,0.49166012477588894,0.156579647225366
2024-12-03,3.824,0.001046572570671117,0.18334530070229146,0.25359134091534813,0.27241043857263025,0.4909172975086716,0.1732324112490642
2024-12-04,3.803,-0.005506766243032189,0.15785319904197878,0.25417451408126446,0.272026003026846,0.48827391493359745,0.21468452597116372
2024-12-05,3.796,-0.0018423481984412356,0.13285069327310325,0.25352611340374764,0.2193956963013481,0.4884357370433482,0.21847697982589032
2024-12-06,3.846,0.013085766418906727,0.14334691765513005,0.17020576562560827,0.22450572121151582,0.48838951604736325,0.20802858223448906
2024-12-09,3.843,-0.0007803355838810867,0.13490779901837044,0.162298609122049,0.222356054504196,0.4884957587460413,0.2123751254924204
2024-12-10,3.874,0.008034253402097185,0.14686095360906865,0.16019345941274177,0.2220205587320958,0.4876067685098991,0.20727754650107222
2024-12-11,3.864,-0.002584648634532636,0.1336759032161558,0.13903084650552952,0.21941167497302647,0.485988955215009,0.20729248657677307
2024-12-12,3.906,0.010810916104215676,0.1339901079047951,0.12964190573541998,0.2122976913594044,0.48617782450352837,0.20125559459152045
2024-12-13,3.809,-0.025147144958020173,0.27059065984656705,0.20994307690188838,0.22596670232287575,0.49128418283242087,0.17725647551788107
2024-12-16,3.785,-0.006320800607054883,0.27256975742440176,0.2072030868743801,0.22674756036268237,0.4915795055433482,0.21708694289640604
2024-12-17,3.796,0.002901993858269191,0.2565991985450371,0.2082181592285235,0.22583222852914733,0.49110524402608946,0.21728039459770188
2024-12-18,3.813,0.004468400127745369,0.2671775270502025,0.20766753047194964,0.22649267219791175,0.4911059887140305,0.21579564498487194
2024-12-19,3.819,0.0015723273679523711,0.23432128023277193,0.2072881775354461,0.22653964171229155,0.4909734325598552,0.21655497836142168
2024-12-20,3.807,-0.00314713084301885,0.08579290511805727,0.19013716508577136,0.1794594352076931,0.4912631765148921,0.218420133071938
2024-12-23,3.811,0.0010501444913629382,0.05445319537998546,0.19055158829519298,0.17686934848637795,0.49130151975103803,0.2184866196517913
2024-12-24,3.858,0.012257292591814274,0.10941353749273046,0.19999821168000775,0.18224010091922233,0.48031209653258833,0.21233590223205265
2024-12-25,3.861,0.0007773027985620129,0.11017507277608508,0.19954919037061328,0.1690056236086936,0.47947589648386607,0.21318601358206624
2024-12-26,3.862,0.0002589667242233018,0.11174656219705187,0.1859155598632887,0.16437927605379338,0.46489391328664903,0.21808717629396124
2024-12-27,3.856,-0.0015548072580235872,0.10539017573690582,0.0944811785885413,0.1586103819825086,0.4375586401328069,0.2187556552250545
2024-12-30,3.875,0.004915286057011119,0.10551867627137665,0.08158756079180665,0.156579647225366,0.36888912789773076,0.2168198733532231
2024-12-31,3.811,-0.016654040913587166,0.1582825871384419,0.14049882744695727,0.1732324112490642,0.35387794196268363,0.21598090496493894
2025-01-02,3.698,-0.030099488926790114,0.27650628943175903,0.22788654123162994,0.21468452597116372,0.27017242916031314,0.1834375685194954
2025-01-03,3.658,-0.010875582996259138,0.2597108635850702,0.23001833915954692,0.21847697982589032,0.2678805552578669,0.17543451541179247
2025-01-06,3.642,-0.004383568663257764,0.2514623494678962,0.22988669857903235,0.20802858223448906,0.25897763163168414,0.17534108036004106
2025-01-07,3.669,0.007386164067728768,0.2665425233915988,0.23901881334649452,0.2123751254924204,0.2561872446761004,0.17736278824086196
2025-01-08,3.663,-0.0016366615764677372,0.26796904833145774,0.21467020158409708,0.20727754650107222,0.2462761064512073,0.1777835186521256
2025-01-09,3.655,-0.002186390594935474,0.12533390074919334,0.21206185094752114,0.20729248657677307,0.2457896812453501,0.17870612518787024
2025-01-10,3.612,-0.011834457647002796,0.1314135669538868,0.21136701718895476,0.20125559459152045,0.24582726270527516,0.16718466060657144
2025-01-13,3.597,-0.004161470841252158,0.13114128219838322,0.20937476883695513,0.17725647551788107,0.22316947103532966,0.1705978370958031
2025-01-14,3.695,0.026880389686678278,0.2829558501441194,0.2873891727474946,0.21708694289640604,0.2334775568421399,0.1327861230897072
2025-01-15,3.672,-0.006244081641920995,0.2901334127571488,0.27659013504865604,0.21728039459770188,0.2332732031009227,0.1298564448913799
2025-01-16,3.674,0.0005445140346898021,0.28876899998220407,0.21259919093065546,0.21579564498487194,0.23300950381751478,0.1397403207675289
2025-01-17,3.687,0.0035321324590735143,0.25402457992565614,0.20205591060679418,0.21655497836142168,0.23166285331846195,0.14187556591616726
2025-01-20,3.706,0.005140008611160679,0.2383333280565956,0.20035203081955175,0.218420133071938,0.23120897932355886,0.1513457533828107
2025-01-21,3.711,0.0013482542152925122,0.08342147671426454,0.19674201023607463,0.2184866196517913,0.23119732189493283,0.15447240118408878
2025-01-22,3.675,-0.00974824941366059,0.11136122900025117,0.207207017519806,0.21233590223205265,0.23145283880672302,0.1456313816898068
2025-01-23,3.686,0.0029887265828316503,0.11405030256582592,0.20701989846845142,0.21318601358206624,0.23008820061463528,0.17212422491578777
2025-01-24,3.718,0.008644030051620842,0.13267194488034842,0.19262371135170284,0.21808717629396124,0.2311504999856116,0.1699464371606037
2025-01-27,3.696,-0.005934735519814466,0.13982532017163768,0.19553321838882784,0.2187556552250545,0.23150622350049377,0.16755294742881324
2025-02-05,3.676,-0.005425949285997121,0.1434090514022809,0.11404153173041455,0.2168198733532231,0.22902915430508303,0.16566680296700184
2025-02-06,3.721,0.01216724487104477,0.15562295994432365,0.1297047760853217,0.21598090496493894,0.22063908690080156,0.1687424205965409
2025-02-07,3.777,0.014937594365834297,0.18903261493216483,0.15320845096997274,0.1834375685194954,0.22356099337331353,0.15832281331362288
2025-02-10,3.781,0.0010584811784759359,0.1863323259681612,0.1534347884481647,0.17543451541179247,0.2056102915224002,0.15965700102221905
2025-02-11,3.765,-0.004240663656938869,0.17904032527159555,0.1573491350036531,0.17534108036004106,0.20342274057819987,0.15863944369103997
2025-02-12,3.803,0.010042367694265609,0.15414817609350345,0.1653923964148948,0.17736278824086196,0.20466266414351234,0.15357422759991898
2025-02-13,3.793,-0.0026329662393606342,0.15885844994644266,0.14887318625096868,0.1777835186521256,0.20295379270088906,0.1548897793547095
2025-02-14,3.823,0.007878192007513801,0.12069557733257812,0.15155110459618573,0.17870612518787024,0.20327444665430344,0.18900918092197053
2025-02-17,3.83,0.0018293484782788505,0.12007958386334736,0.1479932667137681,0.16718466060657144,0.19866771736400393,0.18972626008136542
2025-02-18,3.801,-0.007600613185442958,0.13936528062282477,0.15233592300323673,0.1705978370958031,0.19468563508790654,0.18609945659082938
2025-02-19,3.822,0.0055096558109694795,0.11912041813873969,0.14238542735502024,0.1327861230897072,0.19488876862474266,0.1850964650489767
2025-02-20,3.81,-0.0031446566794717194,0.12061401467358404,0.13622475073307613,0.1298564448913799,0.1945900142844503,0.18877073335698114
