date,S0,r,q,n,a_nq,s_nq,imp_nq,a_q,s_q,imp_q
2018-05-16,2.705,0.041437667,-0.047338959543482356,75,1.0,0.19445856526548594,3.0044921181608476e-08,1.0,0.19677998335217128,5.449394793145233e-08
2018-05-17,2.689,0.03663,-0.04275326328582574,56,1.0,0.1886614333093167,6.72736626357001e-08,1.0,0.1914303689426742,3.875103229247966e-06
2018-05-18,2.733,0.038092,0.06020583242876334,56,1.0,0.18660518556833272,6.198051886739183e-09,1.0,0.18270642399787912,5.867953221087936e-07
2018-05-21,2.736,0.039174,-0.03251140674099033,56,1.0,0.17759261014638472,3.3652408130650335e-07,1.0,0.17867665110854433,2.1257427106734877e-06
2018-05-22,2.717,0.045718333,-0.04636180894739021,56,0.9823409855365712,0.127298437803983,87.69430759929739,1.0,0.17254492617677902,-2.6883694777400495e-07
2018-05-23,2.672,0.032379333,0.0,56,0.8988582801818856,0.09241314888000483,97.19648974186003,0.8988582801818856,0.09241314888000483,97.19648974186003
2018-05-24,2.655,0.035618,-0.029780504318910543,74,1.0,0.17655705958837656,1.3922744284906754e-07,1.0,0.1766802605986596,6.115047581487246e-07
2018-05-25,2.654,0.046525333,-0.01039024630623529,74,1.0,0.17348939203729977,3.170542727071419e-06,1.0,0.1736464530263948,3.751168164561597e-06
2018-05-28,2.668,0.03834,0.0038786847524290456,74,1.0,0.17620011270931174,4.314388080019119e-06,1.0,0.1761732133547776,6.039831896259655e-06
2018-05-29,2.655,0.037698065,-0.04109299526941026,73,1.0,0.1748759409226478,-6.56395755067681e-06,1.0,0.1750402892846615,1.6243738696754167e-06
2018-05-30,2.601,0.044096774,-0.043938389744256554,71,0.9577568757534033,0.12650749623775487,91.31321197362756,1.0,0.1950204479388776,2.40609979923334e-07
2018-05-31,2.651,0.038724194,0.07360111522131983,75,1.0,0.20487282580448662,2.374320297369868e-08,1.0,0.2036677328962833,1.971854288350042e-08
2018-06-01,2.643,0.044380645,0.0008989951874180404,71,1.0,0.1971206701779465,4.485985736541511e-07,1.0,0.19712045352374843,4.555799305952767e-07
2018-06-04,2.686,0.046363548,0.09427006882187677,72,1.0,0.1979980584140867,4.130214653414944e-08,1.0,0.19977146660676226,4.4024389968645795e-08
2018-06-05,2.696,0.046694516,0.04138603677550633,74,1.0,0.18894535815343255,9.719054692780079e-08,1.0,0.1895522188760878,5.004985938920141e-07
2018-06-06,2.686,0.04257,-0.015887684432485567,73,1.0,0.18638754760808296,1.2815042963012357e-07,1.0,0.18611744552617893,1.4252033688832197e-07
2018-06-07,2.694,0.039575556,0.00722834673485396,71,1.0,0.18369167461321928,5.696583546420029e-08,1.0,0.18383131749371398,3.260159049891793e-08
2018-06-08,2.652,0.039372222,-0.04790696655872379,70,0.9329181822761894,0.10739122174680238,87.62800083848946,1.0,0.18508494894282196,8.907090094582895e-10
2018-06-11,2.663,0.044216667,0.0643159939253511,68,1.0,0.19867712057195605,-4.732353166046361e-12,1.0,0.1986214616763755,-2.4542130882213887e-10
2018-06-12,2.688,0.046696667,0.11898137975382495,69,1.0,0.1954944299743602,1.518381844967131e-08,1.0,0.19730033349402215,4.880675218498969e-10
2018-06-13,2.672,0.03658,-0.025624271262831823,68,1.0,0.19144788984791383,2.2927210152893924e-07,1.0,0.1909614293579762,1.0590890386044086e-06
2018-06-14,2.675,0.035985714,0.03645636699035426,68,1.0,0.19601612239566743,1.7714320881774373e-08,1.0,0.1966710322891595,1.5660637947826e-11
2018-06-15,2.678,0.034767143,0.000553387224523308,67,1.0,0.20093502838397398,2.1409633226264028e-10,1.0,0.2009476412551885,2.490495809977495e-09
2018-06-19,2.612,0.044952857,0.0,66,0.8900330400466928,0.11886014223098756,69.67406602795653,0.8900330400466928,0.11886014223098756,69.67406602795653
2018-06-20,2.61,0.03083,0.018286464901819628,64,1.0,0.2332894782983203,1.7405499642906698e-10,1.0,0.2329255251213907,3.023491046487292e-10
2018-06-21,2.592,0.059897,-0.020065093548272916,22,1.0,0.20135254746593995,1.0599523722888487e-09,1.0,0.2018094988353551,-1.540970847410239e-08
2018-06-22,2.598,0.064306,0.06212788990781239,22,1.0,0.20484463976696138,-2.3234641085289413e-10,1.0,0.20277646454211212,1.5746675534829395e-08
2018-06-25,2.548,0.04805,0.0,22,0.9196364307403568,0.11751342296600346,98.95031924675746,0.9196364307403568,0.11751342296600346,98.95031924675746
2018-06-26,2.52,0.05397129,-0.025494190282762043,24,1.0,0.21491623064124726,5.564201904303597e-07,1.0,0.21599601648340466,1.764366183106937e-07
2018-06-27,2.465,0.056646129,0.0,26,0.9346047931909568,0.13228154927492144,98.98652652701345,0.9346047931909568,0.13228154927492144,98.98652652701345
2018-06-28,2.441,0.048360645,0.0038296884290805544,90,1.0,0.23118599573499513,9.279472195865707e-11,1.0,0.23080661445856088,9.969099006016612e-11
2018-06-29,2.495,0.049942,0.07360918726176013,90,1.0,0.2323248147964477,2.031900868292295e-11,1.0,0.22661462128162368,2.316609881224283e-11
2018-07-02,2.402,0.033525806,-0.045028140544936,91,0.9497484970092775,0.15427016258239748,58.50790243104582,1.0,0.24270108846540095,1.648194162713793e-10
2018-07-03,2.41,0.032420645,0.04024618460866372,97,1.0,0.26022378890811515,8.020655663893572e-09,1.0,0.25545281235281425,8.93827189753066e-08
2018-07-04,2.39,0.04118,0.010714264426836427,98,1.0,0.2616092868513079,2.374342667304616e-08,1.0,0.2603215956482017,4.20453599316182e-08
2018-07-05,2.391,0.041954444,0.03564064684818668,96,1.0,0.2675030747195705,-7.421981403504552e-08,1.0,0.2630666110664606,-1.636701231612789e-06
2018-07-06,2.425,0.032667778,0.07363421839451657,96,1.0,0.26770303129451345,3.791363848910046e-09,1.0,0.2594746767368633,-1.4920541624717058e-08
2018-07-09,2.496,0.036776774,0.07739309266713001,96,1.0,0.2503980972061982,1.605666834604031e-09,1.0,0.2451626845780993,-4.255756921036523e-12
2018-07-10,2.493,0.036828387,0.014073113745412506,95,1.0,0.2310748181007511,1.5496912709578392e-10,1.0,0.23045782706940365,2.4035729264233025e-10
2018-07-11,2.454,0.02842,0.006112679759246574,94,1.0,0.24144114232915395,1.2984517889371094e-09,1.0,0.24105367258798652,1.1642634790566628e-09
2018-07-12,2.505,0.030006667,0.059920682055614946,94,1.0,0.24102088566914964,1.4197207221599326e-10,1.0,0.2381436248557293,3.7917311715450933e-10
2018-07-13,2.509,0.033485,0.012560191866714622,95,1.0,0.23378267374273493,8.608521194252113e-10,1.0,0.23339029604239833,1.3269616624658292e-09
2018-07-16,2.49,0.030566,-0.0075588528445428085,93,1.0,0.23449845170907785,5.905160877196372e-10,1.0,0.23475236837657573,7.919136184204138e-10
2018-07-17,2.475,0.035075457000000004,-0.0002922844183774457,92,1.0,0.22916376562789081,1.472567910624745e-10,1.0,0.22917727254753117,-2.2964615960280985e-10
2018-07-18,2.463,0.0303824405,-0.025029167892574478,92,1.0,0.22076269760669676,2.148346200541188e-08,1.0,0.22176017001271245,-2.2472679213070076e-06
2018-07-19,2.474,0.04660871,0.028135544620930972,68,1.0,0.21552366453688593,-2.2728345385072602e-07,1.0,0.21421614035964012,-2.4508513074785446e-06
2018-07-20,2.54,0.061076774,0.1285509916214881,68,1.0,0.22174690224230292,-5.382153559747054e-10,1.0,0.2150221949090338,1.897508637644385e-07
2018-07-23,2.569,0.048588065,0.06202328252537675,70,1.0,0.217318347727396,1.3990316334684846e-09,1.0,0.21567468604873286,1.498948172285812e-07
2018-07-24,2.61,0.035992581,0.06441940079167198,70,1.0,0.22024692380218766,8.041900916346823e-09,1.0,0.21974864611867817,3.0445085760598234e-08
2018-07-25,2.609,0.043096129,0.043396617818398334,72,1.0,0.22746137911180986,2.6701550074028256e-11,1.0,0.22708540693565737,1.4028811326707028e-10
2018-07-26,2.575,0.030928387,-0.03261791170488937,72,1.0,0.2251527415419696,-5.203290316057221e-10,1.0,0.2251710972908586,-3.314907844974518e-11
2018-07-27,2.575,0.03255,0.012957892930698673,72,1.0,0.21813742381054912,8.95971943331321e-08,1.0,0.21792261234717447,3.1145901056859577e-07
2018-07-30,2.587,0.028729,0.026021891754432706,72,1.0,0.21699568246088358,6.6509556823965115e-09,1.0,0.21663202990464753,1.7949692474487042e-11
2018-07-31,2.595,0.029982667,0.02132758945585351,72,1.0,0.2154632171872072,1.4136342523825676e-07,1.0,0.2151992058753967,-0.0002666645610437679
2018-08-01,2.537,0.024891667,0.0,72,0.8291612243652347,0.10092284202575685,90.60520548952096,0.8291612243652347,0.10092284202575685,90.60520548952096
2018-08-02,2.484,0.026098,0.0,71,0.9114203310012816,0.13110384106636044,80.71086810302947,0.9114203310012816,0.13110384106636044,80.71086810302947
2018-08-03,2.457,0.037263333,-0.030961299648475524,68,1.0,0.2427792680064158,-2.5039118832440063e-10,1.0,0.24398059664836177,9.456104913185283e-10
2018-08-06,2.455,0.027956667,-0.012812492748701346,72,1.0,0.25125123804391475,8.726903326344151e-08,1.0,0.251921192347072,1.2167337110787624e-07
2018-08-07,2.53,0.023337333,0.09856182898846079,72,1.0,0.258137304286447,5.617566879534582e-09,1.0,0.252345588242315,2.199225145011416e-08
2018-08-08,2.494,0.02364,-0.04528310803946221,72,0.9303490447998047,0.14450128555297853,71.83556704339543,1.0,0.24998599532000296,4.6058653838606856e-08
2018-08-09,2.551,0.022918667,0.08204253621794028,70,1.0,0.25722121063154196,8.330376253542263e-09,1.0,0.2531806867569685,-4.997513979810088e-07
2018-08-10,2.551,0.025483333,0.002266444716290405,70,1.0,0.24548772855196152,-5.0290747801464714e-09,1.0,0.24543258562916892,-1.5442340719001386e-08
2018-08-13,2.526,0.027946,-0.016483168114446875,69,1.0,0.2506572228778167,7.964002248547538e-08,1.0,0.2510968967961844,9.102915474306162e-08
2018-08-14,2.518,0.027904,-0.010389275175489954,67,1.0,0.25054874612901584,1.3078573184449489e-07,1.0,0.2508689819464052,1.695154303845172e-07
2018-08-15,2.454,0.025213667,0.0,68,0.8533351421356208,0.12025222063064572,67.58257495705703,0.8533351421356208,0.12025222063064572,67.58257495705703
2018-08-16,2.453,0.017626667,0.016308478739707383,46,1.0,0.26221381155774,2.1168301780493792e-08,1.0,0.2611395906004475,8.075535849566437e-08
2018-08-17,2.42,0.024743,0.0,45,0.8855730736255643,0.13189502120018018,94.67847023730815,0.8855730736255643,0.13189502120018018,94.67847023730815
2018-08-20,2.458,0.026236,0.06236383695063824,46,1.0,0.27164289991305524,1.352676067130372e-08,1.0,0.2674080120777944,5.649007294746764e-08
2018-08-21,2.496,0.028505,0.06981631879627748,44,1.0,0.25430296392642043,2.023229900171947e-08,1.0,0.25078814062596844,4.963895144420771e-07
2018-08-22,2.499,0.029374,0.019163690896701474,42,1.0,0.23315865000431585,1.0022326722299227e-09,1.0,0.23259679373466038,2.8726077256336458e-09
2018-08-23,2.509,0.021834,0.03687926153613981,60,1.0,0.2142915426567197,6.6858624457829e-08,1.0,0.2147730211024464,2.035411604022424e-07
2018-08-24,2.523,0.020730667,0.058680293797050725,58,1.0,0.20906889807323759,1.3927242322795123e-07,1.0,0.21010518096387387,-4.771607451863846e-06
2018-08-27,2.571,0.02806,0.10262405547354528,58,1.0,0.2083203335246071,5.63771245164835e-08,1.0,0.21356709606188817,2.9157902069649493e-07
2018-08-28,2.56,0.02812,-0.009571665363552048,60,1.0,0.20971732425503437,7.226323571522012e-07,1.0,0.20924632113892583,1.0165243864944734e-06
2018-08-29,2.553,0.026680645,0.0013357181961093742,60,1.0,0.2144938126578927,7.827096052860939e-07,1.0,0.21454659897997772,7.388777636166447e-07
2018-08-30,2.533,0.030107097,-0.026934189929917578,58,1.0,0.22001045032462577,-5.21622706368326e-08,1.0,0.21909773947016217,1.6390614560461078e-08
2018-08-31,2.521,0.024917097,0.009560999834963758,57,1.0,0.22269652829039838,7.590354043669304e-07,1.0,0.22280668644234544,1.0234384385355424e-06
2018-09-03,2.512,0.024598065,-0.0020366054819095317,57,1.0,0.2283906268278315,9.679232921230892e-11,1.0,0.22837780605768782,-1.497393588824683e-09
2018-09-04,2.55,0.023628065,0.1191165289244306,57,1.0,0.22609361431775027,2.4652365922052212e-08,1.0,0.22787139358492817,6.985652242304095e-12
2018-09-05,2.487,0.03507,0.0,56,0.8769390320777898,0.11513106703758243,89.64101794023433,0.8769390320777898,0.11513106703758243,89.64101794023433
2018-09-06,2.466,0.029122222,-0.023909802082178702,56,1.0,0.23978251408439064,2.01896839656781e-10,1.0,0.24034370520384984,-8.838158598365961e-09
2018-09-07,2.491,0.03772,0.053548851462368485,58,1.0,0.241719658661168,2.6465626844970427e-10,1.0,0.2415607678820379,1.8725712824129865e-09
2018-09-10,2.466,0.029666667,-0.03906349757001999,57,0.9178669881820678,0.13708775639534004,80.01580700718503,1.0,0.248365024586019,4.804285479038275e-09
2018-09-11,2.449,0.03947,-0.03616544713273044,57,1.0,0.2495794728973806,3.778007197617937e-09,1.0,0.2500040657963836,1.0586551137630415e-08
2018-09-12,2.432,0.02867,-0.04771477053715115,56,0.9193848140537735,0.1372038503363729,87.02931537600486,1.0,0.24756829557663873,1.9777749165780845e-10
2018-09-13,2.466,0.027438571,-0.006894837475260443,55,1.0,0.24244903998915102,2.5773927742717146e-09,1.0,0.24254261648126202,2.8382881203264138e-09
2018-09-14,2.475,0.024751429,-0.013181961199247822,54,1.0,0.2295162470878495,-4.725214153165565e-10,1.0,0.22958661353893606,5.833990687218755e-10
2018-09-17,2.452,0.02248,-0.0474148196690265,52,0.90327392578125,0.1156298828125003,90.64568459482255,1.0,0.2214369314163923,-6.832234663405641e-07
2018-09-18,2.513,0.02437,0.12512216202822457,53,1.0,0.22105486644031763,4.74194608853908e-10,1.0,0.2189425881393254,3.0036301585912227e-09
2018-09-19,2.538,0.02709,0.056877704808588836,51,1.0,0.20114783226559668,1.8265812207899658e-10,1.0,0.20175797503005016,3.3297421398366603e-10
2018-09-20,2.541,0.031177,0.009065580169208233,22,1.0,0.19034946997591762,2.6689924873456845e-06,1.0,0.19057155151047483,2.9353285838329422e-06
