type,K,T,T_days,expiry,bid,ask,V_market,volume,open_interest,iv,S0,r,V_model,mispricing,mispricing_pct,abs_mispricing
put,735.0,0.3671232876712328,134,2026-12-18,14.91,14.99,14.95,35,9419,0.1698233653259277,775.6300048828125,0.043,11.363615238111294,3.5863847618887057,23.98919573169703,3.5863847618887057
call,815.0,0.1945205479452054,71,2026-10-16,7.17,7.23,7.2,40,8309,0.1505822247314453,775.6300048828125,0.043,10.772981896734478,-3.572981896734478,-49.62474856575664,3.572981896734478
call,870.0,0.3671232876712328,134,2026-12-18,3.82,3.88,3.85,151,2286,0.1510857597351074,775.6300048828125,0.043,7.418061403289386,-3.5680614032893856,-92.67691956595806,3.5680614032893856
call,685.0,0.2904109589041095,106,2026-11-20,103.07,106.19,104.63,1,141,0.3020089331054688,775.6300048828125,0.043,101.06645549270183,3.563544507298161,3.4058534906796916,3.563544507298161
call,800.0,0.2904109589041095,106,2026-11-20,18.25,18.31,18.28,17,1404,0.1687857780456543,775.6300048828125,0.043,21.82653397286896,-3.546533972868957,-19.401170529917707,3.546533972868957
call,797.0,0.1945205479452054,71,2026-10-16,13.1,13.17,13.135,56,1021,0.1582573188781738,775.6300048828125,0.043,16.675895753999725,-3.5408957539997257,-26.957714153024178,3.5408957539997257
call,800.0,0.1945205479452054,71,2026-10-16,11.98,12.05,12.015,102,6024,0.1572044729614258,775.6300048828125,0.043,15.555697279703907,-3.540697279703906,-29.468974446141537,3.540697279703906
call,798.0,0.1945205479452054,71,2026-10-16,12.73,12.8,12.765,1,1205,0.1579826634216308,775.6300048828125,0.043,16.29617105360461,-3.5311710536046093,-27.66291463850066,3.5311710536046093
put,725.0,0.2904109589041095,106,2026-11-20,10.58,10.66,10.62,13,9304,0.1800313931274414,775.6300048828125,0.043,7.108705621324447,3.5112943786755526,33.06303558074909,3.5112943786755526
call,645.0,0.3671232876712328,134,2026-12-18,143.29,146.55,144.92000000000002,28,1027,0.3472813075256347,775.6300048828125,0.043,141.42386434482648,3.496135655173532,2.4124590499403338,3.496135655173532
call,795.0,0.3671232876712328,134,2026-12-18,24.96,25.07,25.015,1,8690,0.1770407003784179,775.6300048828125,0.043,28.510385468082575,-3.495385468082574,-13.97315797754377,3.495385468082574
put,640.0,0.2904109589041095,106,2026-11-20,3.74,3.78,3.76,6,656,0.2565992309570312,775.6300048828125,0.043,0.2741093785151243,3.4858906214848755,92.70985695438499,3.4858906214848755
call,796.0,0.1945205479452054,71,2026-10-16,13.55,13.61,13.58,63,661,0.1590049920654297,775.6300048828125,0.043,17.06199921487263,-3.481999214872628,-25.64064223028445,3.481999214872628
call,680.0,0.2904109589041095,106,2026-11-20,107.56,110.71,109.135,5,285,0.3084175604248046,775.6300048828125,0.043,105.67054775449333,3.4644522455066777,3.1744648788259293,3.4644522455066777
call,793.0,0.1945205479452054,71,2026-10-16,14.77,14.83,14.8,171,254,0.1601646484375,775.6300048828125,0.043,18.258957155616486,-3.458957155616485,-23.371332132543817,3.458957155616485
call,675.0,0.2904109589041095,106,2026-11-20,112.16,115.36,113.76,1,66,0.3157874818420409,775.6300048828125,0.043,110.32361268685179,3.4363873131482165,3.0207342766774055,3.4363873131482165
call,789.0,0.1945205479452054,71,2026-10-16,16.47,16.55,16.509999999999998,90,143,0.1616599948120117,775.6300048828125,0.043,19.946344163919946,-3.436344163919948,-20.81371389412446,3.436344163919948
call,640.0,0.3671232876712328,134,2026-12-18,148.0,151.29,149.64499999999998,17,2219,0.3545139012145995,775.6300048828125,0.043,146.216382852714,3.4286171472859905,2.29116719388285,3.4286171472859905
call,700.0,0.2904109589041095,106,2026-11-20,89.47,92.6,91.035,14,1364,0.2814097738647461,775.6300048828125,0.043,87.60761372851084,3.427386271489155,3.764910497598896,3.427386271489155
call,820.0,0.1945205479452054,71,2026-10-16,6.01,6.06,6.035,222,6801,0.1493310165405273,775.6300048828125,0.043,9.461537812420147,-3.426537812420147,-56.777759940681804,3.426537812420147
call,794.0,0.1945205479452054,71,2026-10-16,14.41,14.47,14.44,31,80,0.1601799070739746,775.6300048828125,0.043,17.85349398266851,-3.413493982668511,-23.63915500462958,3.413493982668511
call,850.0,0.2904109589041095,106,2026-11-20,4.41,4.47,4.44,1,3062,0.1511925701904297,775.6300048828125,0.043,7.839064721108315,-3.3990647211083145,-76.55551173667374,3.3990647211083145
call,790.0,0.1945205479452054,71,2026-10-16,16.11,16.19,16.15,3,8478,0.1618888743591308,775.6300048828125,0.043,19.514606946821516,-3.3646069468215174,-20.833479546882465,3.3646069468215174
call,791.0,0.1945205479452054,71,2026-10-16,15.7,15.77,15.735,182,382,0.1616142189025878,775.6300048828125,0.043,19.089482624282425,-3.3544826242824257,-21.318605810501595,3.3544826242824257
put,635.0,0.2904109589041095,106,2026-11-20,3.54,3.59,3.565,115,274,0.2613599255371094,775.6300048828125,0.043,0.21241481825679198,3.352585181743208,94.04166007694833,3.352585181743208
call,670.0,0.2904109589041095,106,2026-11-20,116.76,119.98,118.37,1,418,0.3227606787109374,775.6300048828125,0.043,115.02011438800957,3.3498856119904303,2.8300123443359215,3.3498856119904303
call,855.0,0.2904109589041095,106,2026-11-20,3.61,3.67,3.64,28,434,0.1487206710815429,775.6300048828125,0.043,6.987891284258609,-3.347891284258609,-91.9750352818299,3.347891284258609
call,792.0,0.1945205479452054,71,2026-10-16,15.29,15.36,15.325,57,114,0.1613700807189941,775.6300048828125,0.043,18.670942749986523,-3.3459427499865235,-21.833231647546647,3.3459427499865235
call,700.0,0.3671232876712328,134,2026-12-18,93.5,95.59,94.545,1,9812,0.2712780392456054,775.6300048828125,0.043,91.2000012279459,3.3449987720540975,3.537996480040295,3.3449987720540975
call,695.0,0.3671232876712328,134,2026-12-18,97.18,100.49,98.835,11,2180,0.2805858074951171,775.6300048828125,0.043,95.49403305912801,3.3409669408719793,3.3803479950138917,3.3409669408719793
call,675.0,0.3671232876712328,134,2026-12-18,114.92,118.35,116.635,1,4400,0.3043892803955078,775.6300048828125,0.043,113.31086579327041,3.324134206729596,2.8500314714533337,3.324134206729596
call,875.0,0.3671232876712328,134,2026-12-18,3.35,3.4,3.375,305,3772,0.1509179147338867,775.6300048828125,0.043,6.689680523425579,-3.3146805234255794,-98.21275624964679,3.3146805234255794
call,710.0,0.3671232876712328,134,2026-12-18,84.42,87.86,86.14,32,6934,0.2659069992065429,775.6300048828125,0.043,82.84034501565213,3.2996549843478675,3.8305723059529457,3.2996549843478675
call,795.0,0.2904109589041095,106,2026-11-20,20.58,20.62,20.6,2,2677,0.1717764707946777,775.6300048828125,0.043,23.878036156287862,-3.278036156287861,-15.91279687518379,3.278036156287861
call,790.0,0.3671232876712328,134,2026-12-18,27.44,27.54,27.49,7,12247,0.1795278581237793,775.6300048828125,0.043,30.761295912422952,-3.2712959124229535,-11.899948753812128,3.2712959124229535
call,825.0,0.1945205479452054,71,2026-10-16,4.98,5.04,5.01,273,2522,0.1481103256225586,775.6300048828125,0.043,8.279142348511755,-3.269142348511755,-65.25234228566377,3.269142348511755
call,670.0,0.3671232876712328,134,2026-12-18,119.45,122.88,121.165,11,2356,0.3104317004394531,775.6300048828125,0.043,117.89996649553723,3.265033504462778,2.6947002058868303,3.265033504462778
call,780.0,0.1945205479452054,71,2026-10-16,20.84,20.91,20.875,22,5526,0.1655814643859863,775.6300048828125,0.043,24.133363412818312,-3.258363412818312,-15.608926528470956,3.258363412818312
call,787.0,0.1945205479452054,71,2026-10-16,17.55,17.61,17.58,59,320,0.1635673243713379,775.6300048828125,0.043,20.82976227452542,-3.2497622745254233,-18.485564701509805,3.2497622745254233
put,730.0,0.2904109589041095,106,2026-11-20,11.37,11.44,11.405,2,2416,0.1756979403686523,775.6300048828125,0.043,8.163772324141007,3.241227675858992,28.41935708775969,3.241227675858992
call,788.0,0.1945205479452054,71,2026-10-16,17.11,17.18,17.145,92,152,0.1633842207336426,775.6300048828125,0.043,20.384720969264947,-3.2397209692649476,-18.896010319422267,3.2397209692649476
put,740.0,0.3671232876712328,134,2026-12-18,15.9,15.98,15.94,86,14050,0.1657950852966309,775.6300048828125,0.043,12.72270033662906,3.217299663370939,20.183812191787574,3.217299663370939
put,630.0,0.2904109589041095,106,2026-11-20,3.34,3.38,3.36,332,100921,0.2655713092041015,775.6300048828125,0.043,0.1632402261267476,3.1967597738732523,95.14165993670393,3.1967597738732523
call,660.0,0.3671232876712328,134,2026-12-18,128.61,132.11,130.36,1,1428,0.3234625759887695,775.6300048828125,0.043,127.20659892226342,3.1534010777365893,2.41899438304433,3.1534010777365893
call,880.0,0.3671232876712328,134,2026-12-18,2.86,2.91,2.885,1,3119,0.1499718792724609,775.6300048828125,0.043,6.022840850672182,-3.137840850672182,-108.76398095917443,3.137840850672182
call,655.0,0.2904109589041095,106,2026-11-20,130.74,134.09,132.41500000000002,4,11,0.3452213916015625,775.6300048828125,0.043,129.32010151912596,3.0948984808740647,2.3372718203179885,3.0948984808740647
put,625.0,0.2904109589041095,106,2026-11-20,3.18,3.21,3.1950000000000003,25,942,0.2702709692382812,775.6300048828125,0.043,0.12438078830886035,3.07061921169114,96.10701758031736,3.07061921169114
call,705.0,0.3671232876712328,134,2026-12-18,89.04,91.06,90.05000000000001,1,3459,0.2643658769226074,775.6300048828125,0.043,86.98038549066644,3.069614509333576,3.4087890164725994,3.069614509333576
call,786.0,0.1945205479452054,71,2026-10-16,18.18,18.26,18.22,28,157,0.1653068089294433,775.6300048828125,0.043,21.28149118124793,-3.0614911812479306,-16.802915374577008,3.0614911812479306
put,702.0,0.1945205479452054,71,2026-10-16,4.84,4.89,4.865,29,288,0.2071002142333984,775.6300048828125,0.043,1.8038048196208507,3.0611951803791495,62.9228197405786,3.0611951803791495
put,701.0,0.1945205479452054,71,2026-10-16,4.76,4.81,4.785,341,656,0.2080767669677733,775.6300048828125,0.043,1.7267765166435751,3.058223483356425,63.91271647557837,3.058223483356425
call,830.0,0.1945205479452054,71,2026-10-16,4.14,4.18,4.16,4,1550,0.1472253247070312,775.6300048828125,0.043,7.217800617805665,-3.0578006178056647,-73.5048225434054,3.0578006178056647
put,704.0,0.1945205479452054,71,2026-10-16,4.98,5.03,5.005000000000001,535,662,0.2048724533081054,775.6300048828125,0.043,1.966301416144944,3.038698583855057,60.71325841868245,3.038698583855057
call,784.0,0.1945205479452054,71,2026-10-16,19.13,19.21,19.17,4,616,0.1660849993896485,775.6300048828125,0.043,22.20509499541589,-3.0350949954158892,-15.832524754386485,3.0350949954158892
call,655.0,0.3671232876712328,134,2026-12-18,133.19,136.71,134.95,2,1083,0.3296880996704101,775.6300048828125,0.043,131.91537900037395,3.0346209996260427,2.248700259078209,3.0346209996260427
put,850.0,0.3671232876712328,134,2026-12-18,73.46,76.78,75.12,3,4,0.1140835662841796,775.6300048828125,0.043,72.08649556135822,3.033504438641785,4.038211446541247,3.033504438641785
call,790.0,0.2904109589041095,106,2026-11-20,22.97,23.09,23.03,814,3731,0.1748587153625488,775.6300048828125,0.043,26.063206371723993,-3.033206371723992,-13.170674649257455,3.033206371723992
put,708.0,0.1945205479452054,71,2026-10-16,5.33,5.38,5.355,88,266,0.2010883114624023,775.6300048828125,0.043,2.3270794819602543,3.027920518039746,56.54380052361804,3.027920518039746
call,776.0,0.1945205479452054,71,2026-10-16,23.02,23.33,23.175,9,270,0.1695029339599609,775.6300048828125,0.043,26.17033713492725,-2.995337134927251,-12.92486358113161,2.995337134927251
call,785.0,0.1945205479452054,71,2026-10-16,18.71,18.78,18.745,62,2480,0.1660544821166992,775.6300048828125,0.043,21.739928954086793,-2.9949289540867916,-15.977215012466212,2.9949289540867916
put,710.0,0.1945205479452054,71,2026-10-16,5.5,5.54,5.52,21,11116,0.1988605505371093,775.6300048828125,0.043,2.526539180780702,2.9934608192192975,54.22936266701627,2.9934608192192975
put,705.0,0.1945205479452054,71,2026-10-16,5.02,5.07,5.045,5,3598,0.2033465896606445,775.6300048828125,0.043,2.0519134074816208,2.993086592518379,59.32778181404122,2.993086592518379
put,700.0,0.1945205479452054,71,2026-10-16,4.63,4.66,4.645,375,11461,0.2080157324218749,775.6300048828125,0.043,1.6524668853956328,2.9925331146043668,64.42482485692932,2.9925331146043668
put,703.0,0.1945205479452054,71,2026-10-16,4.85,4.9,4.875,81,449,0.2051928846740722,775.6300048828125,0.043,1.8836226136349197,2.9913773863650803,61.361587412617034,2.9913773863650803
put,695.0,0.1945205479452054,71,2026-10-16,4.28,4.33,4.305,378,2183,0.2133562551879883,775.6300048828125,0.043,1.319273150504614,2.9857268494953857,69.3548629383365,2.9857268494953857
call,860.0,0.2904109589041095,106,2026-11-20,3.2,3.26,3.23,43,210,0.1498803274536133,775.6300048828125,0.043,6.2151086825708575,-2.9851086825708575,-92.41822546659002,2.9851086825708575
put,706.0,0.1945205479452054,71,2026-10-16,5.1,5.15,5.125,26,159,0.202309002380371,775.6300048828125,0.043,2.1405313942016875,2.9844686057983125,58.233533771674395,2.9844686057983125
put,690.0,0.1945205479452054,71,2026-10-16,3.97,4.01,3.99,21,7657,0.2183610879516601,775.6300048828125,0.043,1.0438799870768136,2.9461200129231866,73.83759430885179,2.9461200129231866
put,707.0,0.1945205479452054,71,2026-10-16,5.15,5.2,5.175000000000001,119,342,0.2008746905517577,775.6300048828125,0.043,2.2322287711074154,2.9427712288925854,56.86514451966348,2.9427712288925854
put,712.0,0.1945205479452054,71,2026-10-16,5.65,5.7,5.675000000000001,62,189,0.1965717550659179,775.6300048828125,0.043,2.739511448297293,2.935488551702708,51.72667051458515,2.935488551702708
put,709.0,0.1945205479452054,71,2026-10-16,5.33,5.39,5.359999999999999,148,754,0.1991046887207031,775.6300048828125,0.043,2.4251579789250854,2.934842021074914,54.754515318561836,2.934842021074914
put,711.0,0.1945205479452054,71,2026-10-16,5.51,5.57,5.54,262,3821,0.1971210659790039,775.6300048828125,0.043,2.6312984299363222,2.908701570063678,52.503638448802846,2.908701570063678
put,685.0,0.1945205479452054,71,2026-10-16,3.7,3.75,3.725,1,1384,0.2239457489013671,775.6300048828125,0.043,0.8183971208775986,2.9066028791224015,78.02960749321883,2.9066028791224015
put,735.0,0.2904109589041095,106,2026-11-20,12.22,12.24,12.23,40,3394,0.1709982803344726,775.6300048828125,0.043,9.329976568663284,2.9000234313367166,23.71237474518983,2.9000234313367166
call,885.0,0.3671232876712328,134,2026-12-18,2.49,2.54,2.515,256,2939,0.1499108447265625,775.6300048828125,0.043,5.413562678582053,-2.8985626785820533,-115.25100113646334,2.8985626785820533
call,650.0,0.2904109589041095,106,2026-11-20,135.42,138.66,137.04,3,35,0.3511722598266601,775.6300048828125,0.043,134.14210081285592,2.897899187144077,2.114637468727435,2.897899187144077
call,783.0,0.1945205479452054,71,2026-10-16,19.77,19.85,19.81,670,547,0.1675956044006348,775.6300048828125,0.043,22.677006821365012,-2.8670068213650133,-14.47252307604752,2.8670068213650133
put,713.0,0.1945205479452054,71,2026-10-16,5.69,5.74,5.715,29,238,0.1949238223266601,775.6300048828125,0.043,2.851254292021906,2.8637457079780937,50.10928622883804,2.8637457079780937
call,720.0,0.3671232876712328,134,2026-12-18,75.99,79.37,77.68,19,4135,0.254463021850586,775.6300048828125,0.043,74.81914172939867,2.860858270601341,3.6828762494867924,2.860858270601341
put,717.0,0.1945205479452054,71,2026-10-16,6.17,6.22,6.195,54,160,0.1919026123046875,775.6300048828125,0.043,3.3350541218228784,2.859945878177122,46.16538947824248,2.859945878177122
call,835.0,0.1945205479452054,71,2026-10-16,3.39,3.44,3.415,127,394,0.1463403237915039,775.6300048828125,0.043,6.26931296499194,-2.85431296499194,-83.58163879917832,2.85431296499194
put,680.0,0.1945205479452054,71,2026-10-16,3.46,3.5,3.48,10,19391,0.2292862716674805,775.6300048828125,0.043,0.6355608181787389,2.844439181821261,81.7367580983121,2.844439181821261
put,714.0,0.1945205479452054,71,2026-10-16,5.77,5.83,5.8,168,300,0.1938557177734375,775.6300048828125,0.043,2.966603305220602,2.833396694779398,48.851667151368936,2.833396694779398
put,745.0,0.3671232876712328,134,2026-12-18,16.98,17.06,17.02,156,5378,0.1618202104949951,775.6300048828125,0.043,14.192290250391608,2.827709749608392,16.614040832011703,2.827709749608392
put,715.0,0.1945205479452054,71,2026-10-16,5.87,5.92,5.895,2,4464,0.1927570959472656,775.6300048828125,0.043,3.085635072643086,2.8093649273569135,47.65674177026147,2.8093649273569135
call,782.0,0.1945205479452054,71,2026-10-16,20.32,20.38,20.35,165,414,0.168251725769043,775.6300048828125,0.043,23.155680039326228,-2.8056800393262264,-13.787125500374575,2.8056800393262264
call,865.0,0.2904109589041095,106,2026-11-20,2.7,2.76,2.73,706,662,0.1491784301757812,775.6300048828125,0.043,5.515394392952544,-2.785394392952544,-102.02909864295033,2.785394392952544
put,716.0,0.1945205479452054,71,2026-10-16,5.96,6.02,5.99,2,391,0.1917805432128906,775.6300048828125,0.043,3.2084263714071994,2.7815736285928008,46.43695540221704,2.7815736285928008
call,695.0,0.2904109589041095,106,2026-11-20,92.92,96.7,94.81,1,71,0.2849955534362792,775.6300048828125,0.043,92.02879401537302,2.781205984626979,2.933452151278324,2.781205984626979
call,645.0,0.2904109589041095,106,2026-11-20,140.13,143.35,141.74,1,68,0.3581912326049804,775.6300048828125,0.043,138.9853351271056,2.754664872894409,1.9434632939850494,2.754664872894409
call,781.0,0.1945205479452054,71,2026-10-16,20.85,20.93,20.89,251,697,0.1689993989562988,775.6300048828125,0.043,23.641128326970943,-2.7511283269709423,-13.169594671952812,2.7511283269709423
put,855.0,0.1945205479452054,71,2026-10-16,76.73,80.13,78.43,1,0,0.1286708227539062,775.6300048828125,0.043,75.68762789863547,2.7423721013645377,3.496585619488126,2.7423721013645377
put,718.0,0.1945205479452054,71,2026-10-16,6.18,6.23,6.205,35,108,0.1898274377441406,775.6300048828125,0.043,3.4655953373680717,2.7394046626319284,44.148342669330034,2.7394046626319284
put,675.0,0.1945205479452054,71,2026-10-16,3.2,3.24,3.22,225,4537,0.2340774835205077,775.6300048828125,0.043,0.48877549883530236,2.731224501164698,84.82063668213347,2.731224501164698
put,721.0,0.1945205479452054,71,2026-10-16,6.58,6.64,6.609999999999999,12,170,0.1877827804565429,775.6300048828125,0.043,3.881470234904654,2.7285297650953453,41.27881641596589,2.7285297650953453
call,705.0,0.2904109589041095,106,2026-11-20,84.26,87.71,85.985,1,161,0.2713848497009277,775.6300048828125,0.043,83.2600689366086,2.724931063391395,3.16907723834552,2.724931063391395
put,719.0,0.1945205479452054,71,2026-10-16,6.28,6.34,6.3100000000000005,17,101,0.1888814022827148,775.6300048828125,0.043,3.600127073873068,2.7098729261269323,42.94568821120336,2.7098729261269323
call,890.0,0.3671232876712328,134,2026-12-18,2.14,2.19,2.165,400,2003,0.1494836029052734,775.6300048828125,0.043,4.857979380315342,-2.692979380315342,-124.38703835174789,2.692979380315342
call,690.0,0.2904109589041095,106,2026-11-20,97.44,100.95,99.195,3,1020,0.2894510752868651,775.6300048828125,0.043,96.51717314817552,2.677826851824477,2.699558296108148,2.677826851824477
put,670.0,0.1945205479452054,71,2026-10-16,3.02,3.05,3.035,23,1817,0.2398452481079101,775.6300048828125,0.043,0.37213343385684006,2.66286656614316,87.738601849857,2.66286656614316
call,785.0,0.3671232876712328,134,2026-12-18,30.43,30.52,30.475,11,13419,0.1840978197479248,775.6300048828125,0.043,33.13303345636342,-2.6580334563634196,-8.722012982324593,2.6580334563634196
put,720.0,0.1945205479452054,71,2026-10-16,6.37,6.42,6.395,72,10745,0.1875691595458984,775.6300048828125,0.043,3.73872637797524,2.6562736220247594,41.53672591125503,2.6562736220247594
call,715.0,0.3671232876712328,134,2026-12-18,80.44,82.43,81.435,15,2533,0.2527998304748535,775.6300048828125,0.043,78.78495214496616,2.650047855033847,3.254187824686986,2.650047855033847
call,870.0,0.2904109589041095,106,2026-11-20,2.22,2.26,2.24,117,188,0.1474999801635742,775.6300048828125,0.043,4.8835394970873836,-2.6435394970873833,-118.01515611997246,2.6435394970873833
call,710.0,0.2904109589041095,106,2026-11-20,79.98,83.25,81.61500000000001,10,353,0.264533721923828,775.6300048828125,0.043,78.99266942847464,2.6223305715253673,3.213049772131798,2.6223305715253673
call,778.0,0.1945205479452054,71,2026-10-16,22.48,22.56,22.52,1714,1765,0.1708151766967773,775.6300048828125,0.043,25.138231042009977,-2.6182310420099775,-11.626247966296525,2.6182310420099775
put,724.0,0.1945205479452054,71,2026-10-16,6.92,6.98,6.95,32,95,0.1847005358886718,775.6300048828125,0.043,4.335336940911731,2.6146630590882696,37.62105120990316,2.6146630590882696
call,640.0,0.2904109589041095,106,2026-11-20,144.86,148.04,146.45,1,265,0.3651033949279785,775.6300048828125,0.043,143.84652950250825,2.6034704974917418,1.7777196978434564,2.6034704974917418
call,840.0,0.1945205479452054,71,2026-10-16,2.81,2.84,2.825,155,1003,0.145943599243164,775.6300048828125,0.043,5.425398374538958,-2.6003983745389574,-92.04949998367991,2.6003983745389574
call,785.0,0.2904109589041095,106,2026-11-20,25.75,25.82,25.785,1015,3441,0.1786581158447265,775.6300048828125,0.043,28.38424013259629,-2.5992401325962895,-10.080434875300716,2.5992401325962895
put,725.0,0.1945205479452054,71,2026-10-16,7.05,7.1,7.074999999999999,2,4996,0.1836934658813476,775.6300048828125,0.043,4.49542577372965,2.579574226270349,36.460413092160415,2.579574226270349
call,660.0,0.2904109589041095,106,2026-11-20,125.25,128.95,127.1,1,66,0.3336706037902832,775.6300048828125,0.043,124.52300038861006,2.5769996113899367,2.0275370663964885,2.5769996113899367
put,722.0,0.1945205479452054,71,2026-10-16,6.57,6.63,6.6,32,486,0.1854329504394531,775.6300048828125,0.043,4.028435515663688,2.571564484336312,38.96309824751988,2.571564484336312
put,723.0,0.1945205479452054,71,2026-10-16,6.72,6.76,6.74,131,235,0.1846089840698241,775.6300048828125,0.043,4.179698923667871,2.560301076332129,37.98666285359242,2.560301076332129
call,779.0,0.1945205479452054,71,2026-10-16,22.05,22.13,22.09,30,1051,0.1710898321533203,775.6300048828125,0.043,24.63239505839323,-2.542395058393229,-11.509257846958935,2.542395058393229
call,895.0,0.3671232876712328,134,2026-12-18,1.8,1.84,1.82,195,841,0.1483849810791015,775.6300048828125,0.043,4.352352207949565,-2.5323522079495646,-139.14023120602005,2.5323522079495646
call,635.0,0.3671232876712328,134,2026-12-18,151.79,155.31,153.55,1,1748,0.3552615744018553,775.6300048828125,0.043,151.03009895869036,2.5199010413096516,1.6410947843110721,2.5199010413096516
put,665.0,0.1945205479452054,71,2026-10-16,2.78,2.82,2.8,2,1773,0.2444533563232422,775.6300048828125,0.043,0.28041442034475317,2.5195855796552467,89.98519927340168,2.5195855796552467
put,740.0,0.2904109589041095,106,2026-11-20,13.09,13.17,13.13,91,2105,0.1666953448486328,775.6300048828125,0.043,10.61266115461811,2.5173388453818912,19.172420756907016,2.5173388453818912
call,635.0,0.2904109589041095,106,2026-11-20,149.6,152.87,151.235,29,138,0.373404093170166,775.6300048828125,0.043,148.72278482317824,2.512215176821769,1.6611334524559584,2.512215176821769
call,777.0,0.1945205479452054,71,2026-10-16,23.12,23.2,23.16,15,301,0.1720206089782714,775.6300048828125,0.043,25.650877144215826,-2.490877144215826,-10.755082660690096,2.490877144215826
call,630.0,0.3671232876712328,134,2026-12-18,156.73,159.93,158.32999999999998,7,912,0.36113614944458,775.6300048828125,0.043,155.8621291466045,2.467870853395482,1.5586880903148375,2.467870853395482
put,845.0,0.1945205479452054,71,2026-10-16,68.03,70.88,69.455,1,0,0.1330653100585937,775.6300048828125,0.043,67.00937578101195,2.445624218988044,3.5211636584666963,2.445624218988044
put,660.0,0.1945205479452054,71,2026-10-16,2.62,2.65,2.635,1,4521,0.2500075,775.6300048828125,0.043,0.20906797142962397,2.425932028570376,92.06573163454938,2.425932028570376
put,750.0,0.3671232876712328,134,2026-12-18,18.16,18.24,18.2,3,5965,0.1579216288757324,775.6300048828125,0.043,15.775519694824709,2.4244803051752903,13.321320358105993,2.4244803051752903
call,715.0,0.2904109589041095,106,2026-11-20,75.49,78.98,77.235,3,56,0.2588269918823243,775.6300048828125,0.043,74.81192501806743,2.4230749819325723,3.1372758230498765,2.4230749819325723
put,726.0,0.1945205479452054,71,2026-10-16,7.05,7.11,7.08,126,346,0.1815267395019531,775.6300048828125,0.043,4.660041298219255,2.419958701780745,34.180207652270404,2.419958701780745
put,727.0,0.1945205479452054,71,2026-10-16,7.22,7.27,7.244999999999999,276,398,0.1808858767700195,775.6300048828125,0.043,4.829259005398669,2.4157409946013306,33.34356100208876,2.4157409946013306
call,665.0,0.2904109589041095,106,2026-11-20,120.4,123.91,122.155,69,72,0.3230963687133787,775.6300048828125,0.043,119.75485468398642,2.400145316013578,1.9648359183116353,2.400145316013578
call,774.0,0.1945205479452054,71,2026-10-16,24.74,24.94,24.84,35,444,0.1740652662658691,775.6300048828125,0.043,27.229703743279117,-2.3897037432791173,-9.620385439932035,2.3897037432791173
call,793.0,0.0986301369863013,36,2026-09-11,8.08,8.19,8.135,33,55,0.1515892947387695,775.6300048828125,0.043,10.515040126393671,-2.3800401263936717,-29.256793194759332,2.3800401263936717
call,775.0,0.1945205479452054,71,2026-10-16,24.19,24.46,24.325000000000003,8,3497,0.1741568180847168,775.6300048828125,0.043,26.69661276228834,-2.3716127622883363,-9.749692753497783,2.3716127622883363
put,781.0,0.0986301369863013,36,2026-09-11,15.07,15.23,15.15,3,3,0.1238796109008789,775.6300048828125,0.043,17.51547305802768,-2.36547305802768,-15.613683551337823,2.36547305802768
put,728.0,0.1945205479452054,71,2026-10-16,7.32,7.38,7.35,2,515,0.1797109617614746,775.6300048828125,0.043,5.00315394616716,2.3468460538328397,31.92987828344,2.3468460538328397
call,845.0,0.1945205479452054,71,2026-10-16,2.32,2.35,2.335,2,548,0.1458825646972656,775.6300048828125,0.043,4.677807686081195,-2.342807686081195,-100.33437627756724,2.342807686081195
call,875.0,0.2904109589041095,106,2026-11-20,1.97,2.0,1.985,7,23205,0.1486901538085937,775.6300048828125,0.043,4.314481228917529,-2.329481228917529,-117.3542180814876,2.329481228917529
call,786.0,0.0986301369863013,36,2026-09-11,10.83,10.98,10.905,49,82,0.1550682638549805,775.6300048828125,0.043,13.231877605807028,-2.326877605807029,-21.337713028950294,2.326877605807029
put,655.0,0.1945205479452054,71,2026-10-16,2.46,2.49,2.475,145,8561,0.2554700918579102,775.6300048828125,0.043,0.1541810032459212,2.320818996754079,93.7704645153163,2.320818996754079
call,802.0,0.0986301369863013,36,2026-09-11,5.33,5.38,5.355,28,80,0.1477288597106933,775.6300048828125,0.043,7.6515834997887,-2.2965834997886994,-42.88671334806161,2.2965834997886994
put,732.0,0.1945205479452054,71,2026-10-16,8.0,8.06,8.030000000000001,419,467,0.1771017349243164,775.6300048828125,0.043,5.746988568998006,2.283011431001995,28.43102653800741,2.283011431001995
call,800.0,0.0986301369863013,36,2026-09-11,5.92,5.99,5.955,322,252,0.1492394647216797,775.6300048828125,0.043,8.229804503814279,-2.274804503814279,-38.19990770468982,2.274804503814279
call,770.0,0.3671232876712328,134,2026-12-18,37.72,39.71,38.715,405,10558,0.1955494264221191,775.6300048828125,0.043,40.98200566562957,-2.2670056656295685,-5.855626154280171,2.2670056656295685
put,729.0,0.1945205479452054,71,2026-10-16,7.42,7.47,7.445,384,402,0.1783071672058105,775.6300048828125,0.043,5.181800676142899,2.2631993238571013,30.39891637148558,2.2631993238571013
call,900.0,0.3671232876712328,134,2026-12-18,1.61,1.66,1.635,100,7163,0.149575154724121,775.6300048828125,0.043,3.8930825391522035,-2.2580825391522037,-138.10902380135803,2.2580825391522037
put,850.0,0.1945205479452054,71,2026-10-16,71.99,75.14,73.565,2,2,0.1227504718017578,775.6300048828125,0.043,71.30834541717172,2.2566545828282756,3.067565530929485,2.2566545828282756
